percentile,threshold_high,min_area,kernel_size,iterations,distance_thresh,F1,IoU,Precision,Recall
90,0.2881669,30,9,1,6,0.10100859170705938,0.053190652293608316,0.053190652293608316,0.999999999985207
90,0.2881669,30,9,1,7,0.09980806142027181,0.05252525252521171,0.05252525252521171,0.999999999985207
90,0.2881669,30,9,1,8,0.09928765513688823,0.05223707596008636,0.05223707596008636,0.999999999985207
90,0.2881669,30,9,1,10,0.0980207351554426,0.051536174430089544,0.051536174430089544,0.999999999985207
90,0.2881669,30,9,2,3,0.08744017591509025,0.045718923305798916,0.045718923305798916,0.999999999985207
90,0.2881669,30,9,2,4,0.08653353814638598,0.04522344126301497,0.04522344126301497,0.999999999985207
90,0.2881669,30,9,2,5,0.08542904081885161,0.04462046204617517,0.04462046204617517,0.999999999985207
90,0.2881669,30,9,2,6,0.0850474932376643,0.044412325077166796,0.044412325077166796,0.999999999985207
90,0.2881669,30,9,2,7,0.0843997752668179,0.04405918008209342,0.04405918008209342,0.999999999985207
90,0.2881669,30,9,2,8,0.08380338436739367,0.043734230445724435,0.043734230445724435,0.999999999985207
90,0.2881669,30,9,2,10,0.08332306175269116,0.04347266881026143,0.04347266881026143,0.999999999985207
90,0.2881669,40,0,1,3,0.13206388206374686,0.07070042749087942,0.07094148702147939,0.954142011820205
90,0.2881669,40,0,1,4,0.13074276462241372,0.06994369857073414,0.07017162719957618,0.9556213017610115
90,0.2881669,40,0,1,5,0.12899361022351338,0.0689434364993928,0.06916488222690667,0.9556213017610115
90,0.2881669,40,0,1,6,0.1286724429836384,0.0687599787120077,0.06898024559522799,0.9556213017610115
90,0.2881669,40,0,1,7,0.1279841505694621,0.06836702296532081,0.06858477545379701,0.9556213017610115
90,0.2881669,40,0,1,8,0.12783219550793723,0.06828030863537862,0.06849750821750769,0.9556213017610115
90,0.2881669,40,0,1,10,0.12742874050682765,0.06805014220997782,0.06826587762858684,0.9556213017610115
90,0.2881669,40,0,2,3,0.13206388206374686,0.07070042749087942,0.07094148702147939,0.954142011820205
90,0.2881669,40,0,2,4,0.13074276462241372,0.06994369857073414,0.07017162719957618,0.9556213017610115
90,0.2881669,40,0,2,5,0.12899361022351338,0.0689434364993928,0.06916488222690667,0.9556213017610115
90,0.2881669,40,0,2,6,0.1286724429836384,0.0687599787120077,0.06898024559522799,0.9556213017610115
90,0.2881669,40,0,2,7,0.1279841505694621,0.06836702296532081,0.06858477545379701,0.9556213017610115
90,0.2881669,40,0,2,8,0.12783219550793723,0.06828030863537862,0.06849750821750769,0.9556213017610115
90,0.2881669,40,0,2,10,0.12742874050682765,0.06805014220997782,0.06826587762858684,0.9556213017610115
90,0.2881669,40,3,1,3,0.1284367635505416,0.06862539349415674,0.06878418174161886,0.9674556212874637
90,0.2881669,40,3,1,4,0.12685846688537664,0.06772497680644497,0.06785788060311107,0.9718934911098832
90,0.2881669,40,3,1,5,0.12558539615776967,0.06699979604317051,0.06712986614890454,0.9718934911098832
90,0.2881669,40,3,1,6,0.12477447535834699,0.0665383836337183,0.06666666666659901,0.9718934911098832
90,0.2881669,40,3,1,7,0.12463245755465746,0.06645761683181624,0.06658558832465127,0.9718934911098832
90,0.2881669,40,3,1,8,0.12422007940997898,0.0662231629875353,0.0663502322762408,0.9718934911098832
90,0.2881669,40,3,1,10,0.12411448002255207,0.06616314199389108,0.0662899808293146,0.9718934911098832
90,0.2881669,40,3,2,3,0.12268602540823711,0.06535189481818894,0.06535189481818894,0.999999999985207
90,0.2881669,40,3,2,4,0.12039180765795156,0.06405154443806703,0.06405154443806703,0.999999999985207
90,0.2881669,40,3,2,5,0.11833698030624215,0.06288957112283663,0.06288957112283663,0.999999999985207
90,0.2881669,40,3,2,6,0.11741207121136134,0.06236737706424728,0.06236737706424728,0.999999999985207
90,0.2881669,40,3,2,7,0.11655172413783055,0.061882094470833135,0.061882094470833135,0.999999999985207
90,0.2881669,40,3,2,8,0.11626107145918284,0.06171825070751235,0.06171825070751235,0.999999999985207
90,0.2881669,40,3,2,10,0.11595197255564668,0.061544064093170474,0.061544064093170474,0.999999999985207
90,0.2881669,40,5,1,3,0.12268602540823711,0.06535189481818894,0.06535189481818894,0.999999999985207
90,0.2881669,40,5,1,4,0.12039180765795156,0.06405154443806703,0.06405154443806703,0.999999999985207
90,0.2881669,40,5,1,5,0.11833698030624215,0.06288957112283663,0.06288957112283663,0.999999999985207
90,0.2881669,40,5,1,6,0.11741207121136134,0.06236737706424728,0.06236737706424728,0.999999999985207
90,0.2881669,40,5,1,7,0.11655172413783055,0.061882094470833135,0.061882094470833135,0.999999999985207
90,0.2881669,40,5,1,8,0.11626107145918284,0.06171825070751235,0.06171825070751235,0.999999999985207
90,0.2881669,40,5,1,10,0.11595197255564668,0.061544064093170474,0.061544064093170474,0.999999999985207
90,0.2881669,40,5,2,3,0.10643155160189999,0.05620686788055524,0.05620686788055524,0.999999999985207
90,0.2881669,40,5,2,4,0.1047574771423332,0.05527391659848301,0.05527391659848301,0.999999999985207
90,0.2881669,40,5,2,5,0.10283714915942584,0.05420575735702493,0.05420575735702493,0.999999999985207
90,0.2881669,40,5,2,6,0.10100859170705938,0.053190652293608316,0.053190652293608316,0.999999999985207
90,0.2881669,40,5,2,7,0.09980806142027181,0.05252525252521171,0.05252525252521171,0.999999999985207
90,0.2881669,40,5,2,8,0.09928765513688823,0.05223707596008636,0.05223707596008636,0.999999999985207
90,0.2881669,40,5,2,10,0.0980207351554426,0.051536174430089544,0.051536174430089544,0.999999999985207
90,0.2881669,40,7,1,3,0.11480978260859814,0.06090090090084603,0.06090090090084603,0.999999999985207
90,0.2881669,40,7,1,4,0.11267605633793426,0.0597014925372607,0.0597014925372607,0.999999999985207
90,0.2881669,40,7,1,5,0.10958015885872135,0.057966043560231544,0.057966043560231544,0.999999999985207
90,0.2881669,40,7,1,6,0.1078321901418824,0.056988703422646274,0.056988703422646274,0.999999999985207
90,0.2881669,40,7,1,7,0.10730158730150213,0.05669238510562169,0.05669238510562169,0.999999999985207
90,0.2881669,40,7,1,8,0.10649023314421353,0.05623960066551061,0.05623960066551061,0.999999999985207
90,0.2881669,40,7,1,10,0.10603089953720803,0.055983436852955704,0.055983436852955704,0.999999999985207
90,0.2881669,40,7,2,3,0.09087853733945628,0.047602281529436234,0.047602281529436234,0.999999999985207
90,0.2881669,40,7,2,4,0.09002530296970966,0.04713429089384525,0.04713429089384525,0.999999999985207
90,0.2881669,40,7,2,5,0.08716956802057564,0.04557098557365136,0.04557098557365136,0.999999999985207
90,0.2881669,40,7,2,6,0.08686712927262473,0.04540569586240905,0.04540569586240905,0.999999999985207
90,0.2881669,40,7,2,7,0.08671669552941651,0.04532349983235311,0.04532349983235311,0.999999999985207
90,0.2881669,40,7,2,8,0.08631807444289961,0.045105758323850595,0.045105758323850595,0.999999999985207
90,0.2881669,40,7,2,10,0.08585762367429614,0.04485435604800952,0.04485435604800952,0.999999999985207
90,0.2881669,40,9,1,3,0.10643155160189999,0.05620686788055524,0.05620686788055524,0.999999999985207
90,0.2881669,40,9,1,4,0.1047574771423332,0.05527391659848301,0.05527391659848301,0.999999999985207
90,0.2881669,40,9,1,5,0.10283714915942584,0.05420575735702493,0.05420575735702493,0.999999999985207
90,0.2881669,40,9,1,6,0.10100859170705938,0.053190652293608316,0.053190652293608316,0.999999999985207
90,0.2881669,40,9,1,7,0.09980806142027181,0.05252525252521171,0.05252525252521171,0.999999999985207
90,0.2881669,40,9,1,8,0.09928765513688823,0.05223707596008636,0.05223707596008636,0.999999999985207
90,0.2881669,40,9,1,10,0.0980207351554426,0.051536174430089544,0.051536174430089544,0.999999999985207
90,0.2881669,40,9,2,3,0.08744017591509025,0.045718923305798916,0.045718923305798916,0.999999999985207
90,0.2881669,40,9,2,4,0.08653353814638598,0.04522344126301497,0.04522344126301497,0.999999999985207
90,0.2881669,40,9,2,5,0.08542904081885161,0.04462046204617517,0.04462046204617517,0.999999999985207
90,0.2881669,40,9,2,6,0.0850474932376643,0.044412325077166796,0.044412325077166796,0.999999999985207
90,0.2881669,40,9,2,7,0.0843997752668179,0.04405918008209342,0.04405918008209342,0.999999999985207
90,0.2881669,40,9,2,8,0.08380338436739367,0.043734230445724435,0.043734230445724435,0.999999999985207
90,0.2881669,40,9,2,10,0.08332306175269116,0.04347266881026143,0.04347266881026143,0.999999999985207
90,0.2881669,50,0,1,3,0.13206388206374686,0.07070042749087942,0.07094148702147939,0.954142011820205
90,0.2881669,50,0,1,4,0.13074276462241372,0.06994369857073414,0.07017162719957618,0.9556213017610115
90,0.2881669,50,0,1,5,0.12951082598222782,0.06923901393347348,0.06946236559132316,0.9556213017610115
90,0.2881669,50,0,1,6,0.12922584516890454,0.06907613344731707,0.06929843381241224,0.9556213017610115
90,0.2881669,50,0,1,7,0.12905803616009484,0.06898024559522799,0.06920192822702817,0.9556213017610115
90,0.2881669,50,0,1,8,0.12890352189950224,0.06889196971305439,0.0691130844120369,0.9556213017610115
90,0.2881669,50,0,1,10,0.1284932869218016,0.06865766818995785,0.06887727902754144,0.9556213017610115
90,0.2881669,50,0,2,3,0.13206388206374686,0.07070042749087942,0.07094148702147939,0.954142011820205
90,0.2881669,50,0,2,4,0.13074276462241372,0.06994369857073414,0.07017162719957618,0.9556213017610115
90,0.2881669,50,0,2,5,0.12951082598222782,0.06923901393347348,0.06946236559132316,0.9556213017610115
90,0.2881669,50,0,2,6,0.12922584516890454,0.06907613344731707,0.06929843381241224,0.9556213017610115
90,0.2881669,50,0,2,7,0.12905803616009484,0.06898024559522799,0.06920192822702817,0.9556213017610115
90,0.2881669,50,0,2,8,0.12890352189950224,0.06889196971305439,0.0691130844120369,0.9556213017610115
90,0.2881669,50,0,2,10,0.1284932869218016,0.06865766818995785,0.06887727902754144,0.9556213017610115
90,0.2881669,50,3,1,3,0.1284367635505416,0.06862539349415674,0.06878418174161886,0.9674556212874637
90,0.2881669,50,3,1,4,0.12685846688537664,0.06772497680644497,0.06785788060311107,0.9718934911098832
90,0.2881669,50,3,1,5,0.12558539615776967,0.06699979604317051,0.06712986614890454,0.9718934911098832
90,0.2881669,50,3,1,6,0.1252740966725853,0.06682262001620543,0.06695200244566701,0.9718934911098832
90,0.2881669,50,3,1,7,0.12514285714273796,0.0667479427003284,0.06687703583055081,0.9718934911098832
90,0.2881669,50,3,1,8,0.12472710014226414,0.06651143956259717,0.06663961862251076,0.9718934911098832
90,0.2881669,50,3,1,10,0.1246206373291686,0.06645089511473,0.0665788406971356,0.9718934911098832
90,0.2881669,50,3,2,3,0.12268602540823711,0.06535189481818894,0.06535189481818894,0.999999999985207
90,0.2881669,50,3,2,4,0.12039180765795156,0.06405154443806703,0.06405154443806703,0.999999999985207
90,0.2881669,50,3,2,5,0.11833698030624215,0.06288957112283663,0.06288957112283663,0.999999999985207
90,0.2881669,50,3,2,6,0.11741207121136134,0.06236737706424728,0.06236737706424728,0.999999999985207
90,0.2881669,50,3,2,7,0.11699550017296902,0.06213235294111936,0.06213235294111936,0.999999999985207
90,0.2881669,50,3,2,8,0.11626107145918284,0.06171825070751235,0.06171825070751235,0.999999999985207
90,0.2881669,50,3,2,10,0.11595197255564668,0.061544064093170474,0.061544064093170474,0.999999999985207
90,0.2881669,50,5,1,3,0.12268602540823711,0.06535189481818894,0.06535189481818894,0.999999999985207
90,0.2881669,50,5,1,4,0.12039180765795156,0.06405154443806703,0.06405154443806703,0.999999999985207
90,0.2881669,50,5,1,5,0.11833698030624215,0.06288957112283663,0.06288957112283663,0.999999999985207
90,0.2881669,50,5,1,6,0.11741207121136134,0.06236737706424728,0.06236737706424728,0.999999999985207
90,0.2881669,50,5,1,7,0.11699550017296902,0.06213235294111936,0.06213235294111936,0.999999999985207
90,0.2881669,50,5,1,8,0.11626107145918284,0.06171825070751235,0.06171825070751235,0.999999999985207
90,0.2881669,50,5,1,10,0.11595197255564668,0.061544064093170474,0.061544064093170474,0.999999999985207
90,0.2881669,50,5,2,3,0.10643155160189999,0.05620686788055524,0.05620686788055524,0.999999999985207
90,0.2881669,50,5,2,4,0.1047574771423332,0.05527391659848301,0.05527391659848301,0.999999999985207
90,0.2881669,50,5,2,5,0.10283714915942584,0.05420575735702493,0.05420575735702493,0.999999999985207
90,0.2881669,50,5,2,6,0.10100859170705938,0.053190652293608316,0.053190652293608316,0.999999999985207
90,0.2881669,50,5,2,7,0.09980806142027181,0.05252525252521171,0.05252525252521171,0.999999999985207
90,0.2881669,50,5,2,8,0.09928765513688823,0.05223707596008636,0.05223707596008636,0.999999999985207
90,0.2881669,50,5,2,10,0.0980207351554426,0.051536174430089544,0.051536174430089544,0.999999999985207
90,0.2881669,50,7,1,3,0.11480978260859814,0.06090090090084603,0.06090090090084603,0.999999999985207
90,0.2881669,50,7,1,4,0.11267605633793426,0.0597014925372607,0.0597014925372607,0.999999999985207
90,0.2881669,50,7,1,5,0.10958015885872135,0.057966043560231544,0.057966043560231544,0.999999999985207
90,0.2881669,50,7,1,6,0.1078321901418824,0.056988703422646274,0.056988703422646274,0.999999999985207
90,0.2881669,50,7,1,7,0.10730158730150213,0.05669238510562169,0.05669238510562169,0.999999999985207
90,0.2881669,50,7,1,8,0.10649023314421353,0.05623960066551061,0.05623960066551061,0.999999999985207
90,0.2881669,50,7,1,10,0.10603089953720803,0.055983436852955704,0.055983436852955704,0.999999999985207
90,0.2881669,50,7,2,3,0.09087853733945628,0.047602281529436234,0.047602281529436234,0.999999999985207
90,0.2881669,50,7,2,4,0.09002530296970966,0.04713429089384525,0.04713429089384525,0.999999999985207
90,0.2881669,50,7,2,5,0.08716956802057564,0.04557098557365136,0.04557098557365136,0.999999999985207
90,0.2881669,50,7,2,6,0.08686712927262473,0.04540569586240905,0.04540569586240905,0.999999999985207
90,0.2881669,50,7,2,7,0.08671669552941651,0.04532349983235311,0.04532349983235311,0.999999999985207
90,0.2881669,50,7,2,8,0.08631807444289961,0.045105758323850595,0.045105758323850595,0.999999999985207
90,0.2881669,50,7,2,10,0.08585762367429614,0.04485435604800952,0.04485435604800952,0.999999999985207
90,0.2881669,50,9,1,3,0.10643155160189999,0.05620686788055524,0.05620686788055524,0.999999999985207
90,0.2881669,50,9,1,4,0.1047574771423332,0.05527391659848301,0.05527391659848301,0.999999999985207
90,0.2881669,50,9,1,5,0.10283714915942584,0.05420575735702493,0.05420575735702493,0.999999999985207
90,0.2881669,50,9,1,6,0.10100859170705938,0.053190652293608316,0.053190652293608316,0.999999999985207
90,0.2881669,50,9,1,7,0.09980806142027181,0.05252525252521171,0.05252525252521171,0.999999999985207
90,0.2881669,50,9,1,8,0.09928765513688823,0.05223707596008636,0.05223707596008636,0.999999999985207
90,0.2881669,50,9,1,10,0.0980207351554426,0.051536174430089544,0.051536174430089544,0.999999999985207
90,0.2881669,50,9,2,3,0.08744017591509025,0.045718923305798916,0.045718923305798916,0.999999999985207
90,0.2881669,50,9,2,4,0.08653353814638598,0.04522344126301497,0.04522344126301497,0.999999999985207
90,0.2881669,50,9,2,5,0.08542904081885161,0.04462046204617517,0.04462046204617517,0.999999999985207
90,0.2881669,50,9,2,6,0.0850474932376643,0.044412325077166796,0.044412325077166796,0.999999999985207
90,0.2881669,50,9,2,7,0.0843997752668179,0.04405918008209342,0.04405918008209342,0.999999999985207
90,0.2881669,50,9,2,8,0.08380338436739367,0.043734230445724435,0.043734230445724435,0.999999999985207
90,0.2881669,50,9,2,10,0.08332306175269116,0.04347266881026143,0.04347266881026143,0.999999999985207
90,0.2881669,75,0,1,3,0.13301711693118887,0.07124710040862559,0.07149190866762192,0.954142011820205
90,0.2881669,75,0,1,4,0.13167549938836967,0.07047785293468199,0.0707092819613937,0.9556213017610115
90,0.2881669,75,0,1,5,0.1304260044416208,0.06976241900640413,0.06998916576373782,0.9556213017610115
90,0.2881669,75,0,1,6,0.13013698630123877,0.0695970695969946,0.06982274102889123,0.9556213017610115
90,0.2881669,75,0,1,7,0.12996680414432152,0.0694997310381178,0.06972477064212658,0.9556213017610115
90,0.2881669,75,0,1,8,0.12981010750514435,0.06941012141391488,0.06963458014436819,0.9556213017610115
90,0.2881669,75,0,1,10,0.12939409113657546,0.06917228825348626,0.06939520893751273,0.9556213017610115
90,0.2881669,75,0,2,3,0.13301711693118887,0.07124710040862559,0.07149190866762192,0.954142011820205
90,0.2881669,75,0,2,4,0.13167549938836967,0.07047785293468199,0.0707092819613937,0.9556213017610115
90,0.2881669,75,0,2,5,0.1304260044416208,0.06976241900640413,0.06998916576373782,0.9556213017610115
90,0.2881669,75,0,2,6,0.13013698630123877,0.0695970695969946,0.06982274102889123,0.9556213017610115
90,0.2881669,75,0,2,7,0.12996680414432152,0.0694997310381178,0.06972477064212658,0.9556213017610115
90,0.2881669,75,0,2,8,0.12981010750514435,0.06941012141391488,0.06963458014436819,0.9556213017610115
90,0.2881669,75,0,2,10,0.12939409113657546,0.06917228825348626,0.06939520893751273,0.9556213017610115
90,0.2881669,75,3,1,3,0.1284367635505416,0.06862539349415674,0.06878418174161886,0.9674556212874637
90,0.2881669,75,3,1,4,0.12685846688537664,0.06772497680644497,0.06785788060311107,0.9718934911098832
90,0.2881669,75,3,1,5,0.12558539615776967,0.06699979604317051,0.06712986614890454,0.9718934911098832
90,0.2881669,75,3,1,6,0.1252740966725853,0.06682262001620543,0.06695200244566701,0.9718934911098832
90,0.2881669,75,3,1,7,0.12514285714273796,0.0667479427003284,0.06687703583055081,0.9718934911098832
90,0.2881669,75,3,1,8,0.12472710014226414,0.06651143956259717,0.06663961862251076,0.9718934911098832
90,0.2881669,75,3,1,10,0.1246206373291686,0.06645089511473,0.0665788406971356,0.9718934911098832
90,0.2881669,75,3,2,3,0.12268602540823711,0.06535189481818894,0.06535189481818894,0.999999999985207
90,0.2881669,75,3,2,4,0.12039180765795156,0.06405154443806703,0.06405154443806703,0.999999999985207
90,0.2881669,75,3,2,5,0.11833698030624215,0.06288957112283663,0.06288957112283663,0.999999999985207
90,0.2881669,75,3,2,6,0.11741207121136134,0.06236737706424728,0.06236737706424728,0.999999999985207
90,0.2881669,75,3,2,7,0.11699550017296902,0.06213235294111936,0.06213235294111936,0.999999999985207
90,0.2881669,75,3,2,8,0.11626107145918284,0.06171825070751235,0.06171825070751235,0.999999999985207
90,0.2881669,75,3,2,10,0.11595197255564668,0.061544064093170474,0.061544064093170474,0.999999999985207
